query_id,0
23380,"[0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1
 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1
 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0
 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1
 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 1]"
23425,"[0 1 0 1 0 2 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 2 0 0 1 1 0 0 0 0 0 1 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
 0]"
23470,"[1 0 2 0 2 0 1 1 1 2 1 1 1 1 1 0 1 1 2 1 1 1 1 0 1 2 1 2 2 1 0 1 0 0 2 1 0
 0 1 1 1 1 1 0 1 0 1 0 2 0 1 2 1 1 1 1 0 0 2 0 2 1 2 1 1 2 1 1 2 2 2 1 0 1
 0 0 1 0 1 2 0]"
23545,"[1 2 0 1 1 1 0 0 0 2 0 0 0 1 1 1 1 1 0 1 1 1 2 0 1 1 0 0 1 1 2 1 1 0 1 2 1
 0 0 0 1 1 1 2 1 0 2 1 1 2 1 0 2 0 0 1 1 1 0 2 1 1 0 2 2 0 0 0 0 1 1 1 1 1
 0 1 2 0 1 0 1 1 1]"
23575,"[0 0 1 0 2 0 1 1 1 2 1 1 1 0 1 1 2 1 2 0 2 1 0 1 1 1 1 1 0 2 0 1 0 1 1 1 0
 2 0 1 1 0 1 1 2 0 1 1 0 0 0 1 0 1 1 0 1 1 1 2 0 0 0 0 1 0 0 0 0 1 0 2 0 2
 1 2 1 1 1 1 0 1 1 0 2 1 1 0 1 2 1 1 0 2 1 1 1 0 1 0 1 1 1 0 1 2 1 0 1 2 0
 2 0 2 1 1 0 1 1 0 1 0 1 1 2 1 1 0 1 2 2 2 1 1 1 2 1 0 1 1 2 0 1 0 1 1 1 0
 2 0]"
23590,"[1 0 0 0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1 2 1 0 0 0 1 0 0 0 0 0 1 0 1 0 2
 2 1 0 0 0 1 1 0 1 1 1 0 1 0 1 2 0 1 0 1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 0
 1 0 0 0]"
23605,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
23680,"[1 1 1 2 2 1 1 1 1 2 2 1 2 1 2 1 1 1 0 2 1 1 0 1 1 2 1 0 1 1 1 0 1 1 2 1 1
 2 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 0 2 1 1 1 1 0 1 1 0 1 1 1 1 1 2 1 1 1 0
 1 1 1 0 1 2 0 1]"
23695,"[0 0 1 1 0 1 1 1 0 1 1 1 2 0 0 2 1 0 1 0 0 0 0 1 0 1 2 1 0 0 0 1 0 0 1 0 0
 1 0 1 0 0 1 0 1 1 0 1 1 2 0 1 2 0 1 1 1 1 1 1 0 1 1 2 2 0 1 0 0 0 1 1 0 1
 0 1 0 0 0 0 1 1 1 0 1 1 1 1 2 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0
 1 2 2 0 1 1 0 0 1 0 1 2 0]"
23710,"[1 1 0 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 0 0 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 1
 0 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1
 1 2 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1
 1 0 0 0 2 1 0 1 1 1 1 0 2 1 1 1 1]"
23725,[0 1 1 0 0 2 0 0 0 2]
23755,"[0 0 1 0 0 1 1 2 1 2 1 1 2 2 2 1 1 1 2 1 2 1 0 1 1 1 1 1 1 1 0 1 1 2 1 0 0
 1 1 2 2 1 1 2 2 1 1 1 1 2 2 1 2 2 1 1 0 1 2 2 1 1 1 0 1 1 2 2 1 1 1 1 2 1
 0 1 1 1 1 1 0 2 3 1 2 2 2 2]"
23815,"[0 1 1 1 0 2 1 1 0 1 0 0 2 0 1 1 0 1 0 0 0 1 0 0 1 0 1 0 1 2 1 1 1 1 2 1 1
 1 1 1 0 1 0 0 2 1 1 1 0 2 0 0 1 1 1 0 0 1 1 0 1 1 1 1 2 0 0 2 0 1 1 1 1 1
 1 1 1 1 1 0 1 2 1 2 1 1 1 0 1 2 1 1]"
23860,[1 0 0 0 0 1 1 0 0]
23920,"[1 0 2 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 1 2 1 0 0]"
23935,"[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 0]"
23980,"[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
23995,"[1 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1
 1 2 1 0 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 2 0 1 1 1 1 1 0 1 1 1 1
 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1]"
24010,"[0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 1]"
24025,"[1 0 1 1 1 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0
 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 2 0
 0 0 0 1 1 1 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0]"
24040,"[0 0 1 0 1 0 0 0 0 2 0 0 0 0 1 1 0 2 2 1 1 0 1 1 0 0 1 0 1 1 1 0 0 0 0 4 1
 1 0 0 2 0 0 1 1 2 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1
 0 1 1 1 1 0 1 1 2 1 2 1]"
24085,"[0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 2 0 0 0 1 0 1 1 1 2 1 1 0
 0 1 0 1 1 0 0 1 0 1 0 1 1 0 2 1 2 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0
 0 0 0 1 0 1 2 0 0 1 1 0 1 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 2 0 1 2 2 1 1 1 1
 0 0 0 0 0 1 0 0 1 0 1 2 0 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 2 1 1 0 2 0 0
 0 1 1 0 0 1 0 1 2 2 0 0]"
24100,"[1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 1 2 1 1 1 2 1 0 1 1 1 1 1 0 1 0 0 1 0 0 2
 0 1 1 0 0 1 1 1 1 2 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 0 0 1 1 2 1
 1 0 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0
 2 1]"
24190,"[1 0 0 1 1 0 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1 0 1 0 2 2 0 0 0 0 0 0 0
 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 0
 0 1 0 0 0 1 1 2 1 0 0 0 0 0 0 0 0]"
24250,"[0 0 1 1 2 1 1 1 1 1 1 2 1 2 2 1 1 1 1 2 2 2 1 2 1 2 2 0 2 1 1 1 1 1 0 1 1
 0 1 1 1 1 0 2 1 2 2 1 1 1 1 2 2 1 2 2 2 1 0 0 1 1 1 1 1 1 1 1 1 0 2 1 2 1
 1 1 0 0 2 1 2 2 2 1 0 1 1 1 0 1 1 1 2 1 1 0 0 0 2 1 2 1 2 1 1 1 1 1 2 0 2
 1 1 1 1 1 1 1 2 0 0 1 1 1 2 1 2 2 1 1 1 1 0 1 1 0 2 0 1 1 2 1 1 2 2]"
24265,"[1 1 1 1 0 1 1 2 1 2 1 1 1 2 1 1 1 2 1 1 1 1 1 1 2 1 0 1 1 1 1 2 1 1 1 1 1
 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 2 1 1 1 1 0 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1
 1 2 1 1 2 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1]"
24280,"[0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0
 1 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0]"
24295,"[1 1 1 1 1 1 1 2 0 0 2 1 1 1 0 2 0 2 2 2 2 1 0 0 1 1 1 0 2 1 1 1 2 1 0 1 2
 1 1 2 2 1 2 2 2 2 2 1 1 1 0 1 0 2 2 2 1 1 2 2 1 2 1 2 1 1 2 1 2 1 1 0 1 1
 1 1 2 0 0 0 1 2 2 0 2 2 0 2 1 2 2 2 1 1 1 2 2 1 0 2 1 1 2 1 1 0 2 1 1 2 2
 2 2 2 2 2 1 1 0 2 2 1 1]"
24310,"[0 2 1 0 1 2 1 2 2 2 2 2 2 2 2 1 1 2 1 1 1 2 2 1 2 2 1 1 2 2 1 0 1 2 2 2 1
 2 1 1 2 0 1 1 1 2 2 1 1 1 2 2 2 2 0 2 2 0 1 2 2 1 2 2 2 1 2 2 2 2 1 1 1 1
 1 2 1 2 1 1 2 2 2 1 1 1 2 2 1 1 0 2 1 2 1 0 2 1 1 0 1 1 1 2 2 1 0 2 1 1 0
 2 1 2 2 2 2 1 2 1 2 1 0 2 2 2 1 0 0 2 2 1 2 1 2 2 2 2 2 1 0 1 2 2 2 1 2 2
 2 0 2 1 2 0 1 2 2 1 2 1 2 1 2 0 2 1 2 2 2 1 1 1 2 2 0 2 2 2 2 1 2 2 0 2 2
 2 1 2 0 1 0 1 0 1 2 0 0 1 2 1 2 2 2 2 2 1 0 2 1 0 1 1 2 2 0 2 2 1 1 1]"
24325,"[0 0 1 0 1 1 0 0 1 0 0 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 0 0 0 0 1 1 0 1 0 1
 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1
 0 1 0 1 1 0 1 1 1 0 1 2 1 0 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 2 1 1 0 1 1 1
 0 1 1 0 0 0 0 1 1 1 1 0 0 1 2 1 1 0 1 1 1 1 0 0 1 0 1 1 1 0 0 1 0 1 0 1 0
 1 1 0]"
24355,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
24370,"[0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0]"
24385,"[2 0 0 0 0 0 1 0 1 2 0 1 0 1 0 2 0 0 0 0 1 0 1 0 1 1 0 0 1 0 1 2 2 1 0 1 0
 1 1 1 2 1 1 0 1 1 0 2 0 1 0 1 1 1 1 1 1 0 2 0 2 0 0 1 1 0 0 1 1 1 0 1 1 1
 1 2 1 2 1]"
24415,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
24445,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
24490,[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 0]
24505,"[1 1 1 1 2 0 1 0 0 1 2 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 1 1
 0 1 1 1 0 1 1 1 1 1 4 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 1 2 0 1 1 1 1 1 1 1
 1 1 1 0 1 1 1 1 1 2 0 1 1 0 2 1 1 1 1 2 1 0 1 1 1 4 0 1 1 1 1 0 1 1 1 1 0
 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 2
 1 1 2]"
24550,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
24625,"[1 1 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 1
 0 1 0 1 1 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1]"
24685,"[0 1 0 1 1 2 1 1 1 0 2 2 2 1 0 0 2 0 0 1 0 1 1 1 2 0 1 1 1 0 1 1 1 0 1 1 0
 0 0 0 0 1 0 0 1 1 1 1 0 1 1 0 1 1 1 0 0 1 0 2 1 0 1 1 0 1 0 0 1 0 0 0 2 1
 1 1 0 2 1 1 1 0 0 0 2 0 1 1 1 1 0 1 2 0 1 2 0 1 0 1 0 0]"
24730,"[1 1 1 1 2 0 0 1 4 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 1
 1 1 1 0 0 0 1 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 0]"
24790,"[1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 2 1 1 1 0 1 0
 1 1 1 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1 0 1 2 1 1 1 1 1 0 1 1 0 1 1 0 1 0 0 0]"
24820,"[1 1 1 0 1 1 1 1 0 1 0 0 0 0 0 0 1 0 1 0 1 2 1 1 1 0 2 1 1 1 0 0 0 0 1 1 1
 1 0 0 0 0 1 1 2 1 1 0 2 0 0 1 0 1 1 0 1 0 1 1 1 1 2 1 1 0 0 1 0 1 1 1 1 0
 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 2 1 1 1 0 2 1 1 1 0 1 1 0 1 0 0 1 1 1 1 0
 1 1 1 1 2 0 1 1 1 1 1 2 2 1 1 1 1 0 0 0 1 0 1 1 0 1 1 1 1 1]"
24835,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
24955,"[1 0 0 1 0 2 1 0 2 0 2 0 1 0 1 0 1 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 1 1
 0 1 2 1 0 0 2 1 0 0 1 1 0 2 1 2 0 1 0 0 1 0 1 1 0 1 0 0 1 0 1 1 0 2 1 0 0
 0 1 1 0 1 1 1 0 1 0 1 2 1 0 1 1 0 1 1 1 1 1 1 1 2 0 1 1 1 0 0 0 1 1 1 0 0
 1 1 1 0 0 1 1 1 1 1 0 1 0 1 1 0 0 2 1 1 2 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1
 1 1 1 1 1]"
25030,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
25045,"[1 0 0 0 1 0 0 0 1 2 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 1 0 0 0 0
 0 1 0 1 0 0 1 0 0]"
25060,[0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 2 0 0 1 1 1 0 1 1 2 1]
25105,"[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1 2 0 0 1 1 1 0 1 1 0 1 1 0 0 1 2
 1 1 0 0 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 1 1 1 4 1 0 1 1 0 1 0 0 0
 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 0 1 0 1 0 0 0 1 1 1 1 0 0 1 1 1 0 1 0 0]"
25165,"[1 0 0 1 2 1 1 1 1 1 1 0 1 1 1 2 0 1 1 2 2 0 0 2 2 1 1 1 1 1 1 1 2 1 1 1 1
 2 0 0 1 1 0 1 1 1 1 2 1 2 2 1 1 1 0 1 2 2 1 0 1 1 0 0 1 1 2 1 1 2 2 2 1 0
 1 1 1 1 1 1 1 2 0 2 1 1 0 1 0 1 0 1 2 0 0 1 0 2 1 0 1 0 1 0 0 1 1 0 1 2 1
 1 1 0 1 0 2 2 1 2 2 1 2 1 0 0 0 1 0 2 0 1 1 0 0 0 2 0 1 1 1 0 1 0 0 1 1 1
 1]"
25180,"[0 0 0 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 1 0 1 0 0 1 1 1 0 0 0 2 0 1 0 1 1 0 0
 2 0 1 0 1 1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1
 1 1 1 0 2 0 1 1 0 1 1 0 1]"
25195,"[0 2 1 1 1 0 0 1 1 1 2 2 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1
 1 1 1 0 0 1 1 1 2 0 1 2 2 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 2 1 0 1 1
 1 1 0 1 1 1 1 0 1 1 1 1 2 1 0 1 0 1 1 1 1 1 0 1 0 1 1 0 0 1 1 1 0 1 1 1 1
 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 0 1 0
 0]"
25300,"[1 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 1 0
 0 0 1 0 1 0 1 0 0 1 0 1 0 0 0 1 2 1 0 1 1 1 1 0 1 1 0 0]"
25330,"[1 1 0 1 0 1 1 1 0 1 2 1 1 2 1 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 1 0 2 1 0
 1 2 1 1 0 1 1 0 0 1 0 2 0 1 1 0 1 1 0 1 1 2 1 1 2 1 0 1 1 2 0 0 0 1 1 0 1
 0 2 2 0 0 1 1 1 0 2 0 1 0 1 1 0 1 1 1 2 1 2 0 1 1 0 0 1 0 1 0 2 0 1 0]"
25375,"[0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 4 0 0
 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
25390,"[0 0 1 1 1 1 0 1 4 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 0 1 1 1 1
 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 4 1 1]"
25435,"[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
25450,"[0 1 1 1 1 0 1 0 0 1 1 1 1 0 0 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 0
 0 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 2 0 0 0 1 0 1 1 1 0 0 1 1 1 0 0 0 0 0 1 0
 0 1 1 1 0 0 1 0 0 0 0 1 1 1 0 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 1 2 0 1 0 1 1
 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1]"
25465,"[1 1 0 0 1 1 1 0 2 1 1 1 2 1 1 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 0 0 0 1 1
 1 1 1 1 0 1 0 0 1 2 1 1 2 1 2 1 0 0 1 1 0 1 1 0 0 1 0 0 1 1 0 1 1 1 1 0 1
 1 1 2 1 1 2 2 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
 1 1 2 1 2 1 1 0 1 1 1 2 1 1 1]"
25495,"[0 1 1 0 0 0 1 1 1 0 0 0 0 1 0 0 2 0 1 0 0 1 2 1 0 0 1 1 1 1 0 0 1 1 1 0 1
 2 1 0 1 0 1 1 0 0 0 2 1 0 1 1 1 1 0 0 0 0 0 1 2 1 1 0 0 0 1 1 2 1 2 1 0 0
 1 0 0 1 1 1 2 2 1 0 1 1 2 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 1
 0 0 1 2 0 1 0 2 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1]"
25510,"[1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1
 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2
 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1]"
25555,"[0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
25585,[0 0 0 0 0 0 0 0 0 0 0 0 0]
25615,"[0 1 1 0 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
 1 0 0 0 1 0 1 0 1 0 1 1 1 0 1 1 0 1 1 0 0 0 1]"
25645,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0]"
25690,"[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 2 1 0 1 1 2 1
 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1
 1 1 1 1 0 1 0 1 1 2 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 1 1 1 2 1 1 1 1 2 2 1 1 1 0 0 1 0 0 1 2 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1
 1 1 1]"
25705,"[0 1 0 1 1 1 1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 0 0 1 0 0
 0 1 1 0 0 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 1 1 1
 2 0 1 2 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0 0
 1 0 2 1 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 0 2 0 1 0 1 0 2 0 0 0 0 1 0 0 0
 0 0 0 0 1 2 1 1 1 0 1 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 1 0 2 0 1 1 0 0 0]"
25795,"[1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 1 1 1 0 1 1 2 1 1 0 1 1 1 0 0
 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 2 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1]"
25840,"[2 1 1 0 2 1 0 0 2 0 1 0 0 2 0 1 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 2 1 0 0 2 1
 1 0 1 1 2 2 1 2 1 0 0 2 2 1 1 1 1 0 2 1 0 0 0 2 1 1 0 1 0 0 0 1 2 1 0 0 0
 0 1 2 0 2 0 2 1 1 2 2 1]"
25855,"[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0]"
25885,[1 1 1]
